Project,ID,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Best Practice Rules,Clone Metric Rules,Code Style Rules,Cohesion Metric Rules,Complexity Metric Rules,Coupling Metric Rules,Design Rules,Documentation Metric Rules,Documentation Rules,Error Prone Rules,Inheritance Metric Rules,Multithreading Rules,Performance Rules,Security Rules,Size Metric Rules,isDefective,
discord4j,L8386,VoicePingEvent,sx.blah.discord.handle.impl.events.VoicePingEvent,L7292,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\events\VoicePingEvent.java,26,1,32,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0.5,0.4,4,4,1,1,0.4,4,4,4,0,0,1,6,7,4,4,0,0,1,0,1,0,9,1,0,9,0,6,7,4,4,0,0,1,0,1,0,9,1,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
discord4j,L8394,VoiceUserSpeakingEvent,sx.blah.discord.handle.impl.events.VoiceUserSpeakingEvent,L7292,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\events\VoiceUserSpeakingEvent.java,28,1,34,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,2,0.5,0.4,4,4,1,1,0.4,4,5,5,0,0,1,6,7,6,5,0,0,1,0,1,0,12,1,0,12,0,6,7,6,5,0,0,1,0,1,0,12,1,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
discord4j,L8401,WebhookCreateEvent,sx.blah.discord.handle.impl.events.WebhookCreateEvent,L7292,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\events\WebhookCreateEvent.java,26,1,32,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0.5,0.4,4,4,1,1,0.4,4,5,5,0,0,1,6,7,4,4,0,0,1,0,1,0,9,1,0,9,0,6,7,4,4,0,0,1,0,1,0,9,1,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
discord4j,L8408,WebhookDeleteEvent,sx.blah.discord.handle.impl.events.WebhookDeleteEvent,L7292,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\events\WebhookDeleteEvent.java,26,1,32,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0.5,0.4,4,4,1,1,0.4,4,5,5,0,0,1,6,7,4,4,0,0,1,0,1,0,9,1,0,9,0,6,7,4,4,0,0,1,0,1,0,9,1,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
discord4j,L8415,WebhookUpdateEvent,sx.blah.discord.handle.impl.events.WebhookUpdateEvent,L7292,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\events\WebhookUpdateEvent.java,26,1,32,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,0.5,0.4,4,4,1,1,0.4,4,5,5,0,0,1,6,7,6,6,0,0,1,0,1,0,11,1,0,11,0,6,7,6,6,0,0,1,0,1,0,11,1,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
discord4j,L2415,Channel,sx.blah.discord.handle.impl.obj.Channel,L8423,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\obj\Channel.java,50,1,1140,2,0.187381,7,77,20,0.205316,0.149929,224,106,3,3,3,191,45,7,23,66,161,0.0434783,0.11378,90,62,4,88,0.11208,90,3,3,2,2,1,701,1079,14,51,14,39,95,4,91,4,107,323,4,103,4,713,1091,14,51,14,39,96,4,92,4,108,329,4,104,4,0,2,279,13,59,11,63,53,1,1,3,3,190,0,2,0,2,3,0,21,1,
discord4j,L2095,Embed,sx.blah.discord.handle.impl.obj.Embed,L8423,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\obj\Embed.java,29,1,400,2,0,0,0,0,0,0,0,0,0,2,2,26,21,2,1,6,21,0,0.233533,39,39,0,16,0.186885,57,1,1,0,0,1,128,210,13,13,13,13,15,0,15,0,15,58,0,15,0,248,372,29,28,29,28,37,0,37,0,37,90,0,37,0,0,0,102,0,11,2,0,9,0,0,1,0,91,0,0,0,0,0,0,10,0,
discord4j,L2290,EmojiImpl,sx.blah.discord.handle.impl.obj.EmojiImpl,L8423,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\obj\EmojiImpl.java,35,1,171,2,0,0,0,0,0,0,0,0,2,2,2,23,11,1,1,9,30,0,0.159292,18,18,0,20,0.159292,18,3,3,0,0,1,95,137,6,10,6,7,21,0,19,3,24,30,0,22,3,95,137,6,10,6,7,21,0,19,3,24,30,0,22,3,0,0,54,0,7,5,0,0,1,0,1,0,45,0,2,0,0,0,0,7,0,
discord4j,L2034,ExtendedInvite,sx.blah.discord.handle.impl.obj.ExtendedInvite,L8423,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\obj\ExtendedInvite.java,27,1,65,2,0,0,0,0,0,0,0,0,1,0,0,7,5,1,1,2,9,0,0,0,0,0,8,0,0,2,3,0,0,2,31,39,3,10,1,4,7,0,7,0,18,8,0,18,0,31,39,3,10,1,4,7,0,7,0,18,8,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,
discord4j,L2149,Guild,sx.blah.discord.handle.impl.obj.Guild,L8423,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\obj\Guild.java,48,1,909,2,0.201903,5,17,10,0.193735,0.163194,167,94,3,3,3,132,42,3,11,46,131,0.0581395,0.126911,83,82,5,81,0.125948,83,3,3,0,0,1,571,856,19,55,19,44,85,6,85,11,99,214,6,99,11,576,862,21,59,19,44,86,6,86,11,105,215,6,105,11,0,0,262,3,22,0,64,20,1,2,3,3,168,0,2,0,0,0,0,24,1,
discord4j,L2019,Invite,sx.blah.discord.handle.impl.obj.Invite,L8423,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\obj\Invite.java,29,1,91,2,0,0,0,0,0,0,0,0,2,1,1,13,14,2,2,5,16,0,0,0,0,0,12,0,0,1,1,1,1,1,50,63,2,6,2,6,11,0,11,0,11,14,0,11,0,50,63,2,6,2,6,11,0,11,0,11,14,0,11,0,0,1,28,0,1,0,0,1,1,0,1,0,25,0,1,0,0,0,0,1,0,
discord4j,L2425,Message,sx.blah.discord.handle.impl.obj.Message,L8423,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\obj\Message.java,44,1,669,2,0,0,0,0,0,0,0,0,2,3,3,93,29,2,4,33,93,0.229508,0.268714,140,136,14,47,0.268714,140,3,3,0,0,1,381,626,22,30,21,26,60,0,60,11,64,150,1,64,11,381,626,22,30,21,26,60,0,60,11,64,150,1,64,11,0,3,119,0,21,0,0,16,1,0,5,1,95,0,5,0,0,2,0,18,1,
discord4j,L2004,PresenceImpl,sx.blah.discord.handle.impl.obj.PresenceImpl,L8423,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\obj\PresenceImpl.java,28,1,77,2,0,0,0,0,0,0,0,0,1,1,1,12,2,2,3,0,7,0.125,0.0697674,3,3,1,7,0.0697674,3,1,1,0,0,1,40,50,3,3,3,3,7,0,7,0,7,12,0,7,0,40,50,3,3,3,3,7,0,7,0,7,12,0,7,0,0,1,17,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,
discord4j,L2407,PrivateChannel,sx.blah.discord.handle.impl.obj.PrivateChannel,L8423,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\obj\PrivateChannel.java,31,1,222,2,0,0,0,0,0,0,0,0,15,1,1,39,16,2,1,7,43,0,0.0194805,3,3,0,37,0.0194805,3,4,5,0,0,2,151,192,15,52,1,15,36,0,36,3,114,39,4,110,7,151,192,15,52,1,15,36,0,36,3,114,39,4,110,7,0,0,92,0,1,0,0,1,1,0,1,0,75,0,0,1,0,0,0,14,0,
discord4j,L2314,Reaction,sx.blah.discord.handle.impl.obj.Reaction,L8423,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\obj\Reaction.java,35,1,170,2,0,0,0,0,0,0,0,0,1,4,4,24,13,2,4,10,27,0.0588235,0.126126,14,14,1,16,0.126126,14,1,1,0,0,1,97,136,6,10,6,10,17,0,16,2,17,36,0,16,2,97,136,6,10,6,10,17,0,16,2,17,36,0,16,2,0,0,42,0,3,0,0,1,0,2,1,0,35,0,1,0,1,0,0,4,0,
discord4j,L2627,Region,sx.blah.discord.handle.impl.obj.Region,L8423,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\obj\Region.java,24,1,67,2,0,0,0,0,0,0,0,0,1,1,1,9,1,1,1,1,8,0,0,0,0,0,8,0,0,1,1,0,0,1,35,44,3,2,3,2,7,0,7,0,7,11,0,7,0,35,44,3,2,3,2,7,0,7,0,7,11,0,7,0,0,0,17,0,2,1,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,
discord4j,L2348,Role,sx.blah.discord.handle.impl.obj.Role,L8423,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\obj\Role.java,39,1,309,2,0,0,0,0,0,0,0,0,2,1,1,47,18,2,2,18,51,0.181818,0.255605,57,57,6,27,0.255605,57,3,3,0,0,1,166,271,9,11,9,8,33,0,32,6,36,57,0,35,6,166,271,9,11,9,8,33,0,32,6,36,57,0,35,6,0,0,66,1,8,1,0,7,1,0,1,1,55,0,0,0,0,0,0,9,1,
discord4j,L1603,User,sx.blah.discord.handle.impl.obj.User,L8423,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\obj\User.java,38,1,345,2,0,0,0,0,0,0,0,0,2,2,2,48,28,5,10,25,59,0.171429,0.272374,70,69,6,29,0.272374,70,3,3,0,0,1,187,308,12,20,12,16,34,3,34,4,38,71,3,38,4,187,308,12,20,12,16,34,3,34,4,38,71,3,38,4,0,0,74,0,7,0,0,5,1,0,1,1,57,0,1,0,0,0,0,15,1,
discord4j,L10127,RolesHolder,sx.blah.discord.handle.impl.obj.RolesHolder,L8423,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\obj\User.java,347,1,352,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,0,0,0,0,0,1,0,0,2,2,0,0,1,5,6,2,4,0,0,1,0,0,0,6,1,0,5,0,5,6,2,4,0,0,1,0,0,0,6,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,
discord4j,L10135,NickHolder,sx.blah.discord.handle.impl.obj.NickHolder,L8423,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\obj\User.java,354,1,359,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,1,0,0,2,2,0,0,1,5,6,2,4,0,0,1,0,0,0,6,1,0,5,0,5,6,2,4,0,0,1,0,0,0,6,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,
discord4j,L2641,VoiceChannel,sx.blah.discord.handle.impl.obj.VoiceChannel,L8423,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\obj\VoiceChannel.java,38,1,376,2,0,0,0,0,0,0,0,0,17,1,1,73,28,2,2,26,85,0.0333333,0.0367647,10,10,2,58,0.0367647,10,4,5,0,0,2,262,339,16,54,2,30,59,0,59,3,122,84,4,118,7,262,339,16,54,2,30,59,0,59,3,122,84,4,118,7,0,0,139,0,10,0,0,6,1,0,4,0,117,0,0,1,2,2,0,16,0,
discord4j,L2365,VoiceState,sx.blah.discord.handle.impl.obj.VoiceState,L8423,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\obj\VoiceState.java,25,1,105,2,0,0,0,0,0,0,0,0,1,0,0,13,4,1,2,0,13,0,0,0,0,0,14,0,0,2,2,0,0,1,67,81,9,7,9,4,13,0,13,2,16,21,0,16,2,67,81,9,7,9,4,13,0,13,2,16,21,0,16,2,0,0,32,0,5,0,0,0,0,0,0,0,29,0,5,0,0,0,0,3,0,
discord4j,L2507,Webhook,sx.blah.discord.handle.impl.obj.Webhook,L8423,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\impl\obj\Webhook.java,34,1,177,2,0,0,0,0,0,0,0,0,2,0,0,22,18,1,1,12,34,0.0909091,0.0854701,10,10,2,20,0.0854701,10,3,3,0,0,1,107,144,7,12,7,9,22,0,21,2,25,33,0,24,2,107,144,7,12,7,9,22,0,21,2,25,33,0,24,2,0,0,51,0,0,0,0,0,1,0,1,0,43,0,0,0,0,0,0,6,0,
discord4j,L2533,IChannel$PermissionOverride,sx.blah.discord.handle.obj.IChannel$PermissionOverride,L1423,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\obj\IChannel.java,1024,2,1088,3,0,0,0,0,0,0,0,0,1,1,1,10,2,5,3,0,6,0.428571,0.392857,22,22,3,4,0.392857,22,1,1,0,0,1,34,65,3,3,3,1,6,0,6,0,8,16,0,8,0,34,65,3,3,3,1,6,0,6,0,8,16,0,8,0,0,0,9,0,5,0,0,4,0,0,0,1,9,0,0,0,0,0,0,0,0,
discord4j,L9586,IInvite$InviteResponse,sx.blah.discord.handle.obj.IInvite$InviteResponse,L1537,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\obj\IInvite.java,74,2,161,3,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,7,0.75,0.571429,44,44,6,2,0.571429,44,0,0,0,0,0,33,88,4,6,4,6,7,0,7,0,7,10,0,7,0,33,88,4,6,4,6,7,0,7,0,7,10,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,
discord4j,L2068,IMessage$Attachment,sx.blah.discord.handle.obj.IMessage$Attachment,L1514,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\handle\obj\IMessage.java,372,2,448,3,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,1,7,0.857143,0.585714,41,41,6,1,0.585714,41,1,1,0,0,1,29,77,4,7,4,5,6,0,6,0,8,9,0,8,0,29,77,4,7,4,5,6,0,6,0,8,9,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
discord4j,L11983,AudioPlayer$Track,sx.blah.discord.util.audio.AudioPlayer$Track,L11957,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\AudioPlayer.java,481,2,653,3,0,0,0,0,0,0,0,0,1,2,2,28,5,6,11,6,22,0.625,0.388535,61,54,10,6,0.388535,61,1,1,0,0,1,96,173,6,7,6,7,16,0,15,0,16,44,0,15,0,96,173,6,7,6,7,16,0,15,0,16,44,0,15,0,0,0,17,0,13,2,0,4,0,0,0,0,15,0,0,0,6,1,0,2,0,
discord4j,L12039,AudioPlayerCleanEvent,sx.blah.discord.util.audio.events.AudioPlayerCleanEvent,L12272,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\events\AudioPlayerCleanEvent.java,25,1,30,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,0.5,0.375,3,3,1,1,0.375,3,2,2,0,0,1,5,6,2,2,0,0,1,0,1,0,4,1,0,4,0,5,6,2,2,0,0,1,0,1,0,4,1,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
discord4j,L12289,AudioPlayerEvent,sx.blah.discord.util.audio.events.AudioPlayerEvent,L12272,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\events\AudioPlayerEvent.java,26,1,42,2,0,0,0,0,0,0,0,0,0,0,0,2,2,12,12,0,2,0.666667,0.470588,8,8,2,1,0.470588,8,1,1,12,12,1,9,17,2,2,1,1,2,0,2,0,3,2,0,3,0,9,17,2,2,1,1,2,0,2,0,3,2,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,
discord4j,L12025,AudioPlayerInitEvent,sx.blah.discord.util.audio.events.AudioPlayerInitEvent,L12272,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\events\AudioPlayerInitEvent.java,25,1,30,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,0.5,0.375,3,3,1,1,0.375,3,2,2,0,0,1,5,6,2,2,0,0,1,0,1,0,4,1,0,4,0,5,6,2,2,0,0,1,0,1,0,4,1,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
discord4j,L12128,LoopStateChangeEvent,sx.blah.discord.util.audio.events.LoopStateChangeEvent,L12272,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\events\LoopStateChangeEvent.java,25,1,51,2,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,4,0.75,0.5,13,13,3,1,0.5,13,2,2,0,0,1,13,27,3,4,1,2,3,0,3,0,6,4,0,6,0,13,27,3,4,1,2,3,0,3,0,6,4,0,6,0,0,0,3,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,
discord4j,L12055,PauseStateChangeEvent,sx.blah.discord.util.audio.events.PauseStateChangeEvent,L12272,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\events\PauseStateChangeEvent.java,25,1,51,2,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,4,0.75,0.5,13,13,3,1,0.5,13,2,2,0,0,1,13,27,3,4,1,2,3,0,3,0,6,4,0,6,0,13,27,3,4,1,2,3,0,3,0,6,4,0,6,0,0,0,3,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,
discord4j,L12109,ProcessorAddEvent,sx.blah.discord.util.audio.events.ProcessorAddEvent,L12272,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\events\ProcessorAddEvent.java,26,1,43,2,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,3,0.666667,0.444444,8,8,2,1,0.444444,8,2,2,0,0,1,10,18,3,3,1,1,2,0,2,0,5,3,0,5,0,10,18,3,3,1,1,2,0,2,0,5,3,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
discord4j,L12119,ProcessorRemoveEvent,sx.blah.discord.util.audio.events.ProcessorRemoveEvent,L12272,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\events\ProcessorRemoveEvent.java,26,1,43,2,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,3,0.666667,0.444444,8,8,2,1,0.444444,8,2,2,0,0,1,10,18,3,3,1,1,2,0,2,0,5,3,0,5,0,10,18,3,3,1,1,2,0,2,0,5,3,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
discord4j,L12143,ShuffleEvent,sx.blah.discord.util.audio.events.ShuffleEvent,L12272,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\events\ShuffleEvent.java,25,1,30,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,0.5,0.375,3,3,1,1,0.375,3,2,2,0,0,1,5,6,2,2,0,0,1,0,1,0,4,1,0,4,0,5,6,2,2,0,0,1,0,1,0,4,1,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
discord4j,L12196,TrackFinishEvent,sx.blah.discord.util.audio.events.TrackFinishEvent,L12272,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\events\TrackFinishEvent.java,27,1,54,2,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,4,0.75,0.481481,13,13,3,1,0.481481,13,2,2,0,0,1,14,28,4,4,2,2,3,0,3,0,6,5,0,6,0,14,28,4,4,2,2,3,0,3,0,6,5,0,6,0,0,0,3,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
discord4j,L12101,TrackQueueEvent,sx.blah.discord.util.audio.events.TrackQueueEvent,L12272,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\events\TrackQueueEvent.java,25,1,42,2,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,3,0.666667,0.444444,8,8,2,1,0.444444,8,2,2,0,0,1,10,18,3,3,1,1,2,0,2,0,5,3,0,5,0,10,18,3,3,1,1,2,0,2,0,5,3,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
discord4j,L12158,TrackSkipEvent,sx.blah.discord.util.audio.events.TrackSkipEvent,L12272,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\events\TrackSkipEvent.java,25,1,53,2,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,4,0.75,0.464286,13,13,3,1,0.464286,13,2,2,0,0,1,15,29,4,4,2,2,3,0,3,0,6,5,0,6,0,15,29,4,4,2,2,3,0,3,0,6,5,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
discord4j,L12201,TrackStartEvent,sx.blah.discord.util.audio.events.TrackStartEvent,L12272,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\events\TrackStartEvent.java,25,1,42,2,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,3,0.666667,0.444444,8,8,2,1,0.444444,8,2,2,0,0,1,10,18,3,3,1,1,2,0,2,0,5,3,0,5,0,10,18,3,3,1,1,2,0,2,0,5,3,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
discord4j,L12187,VolumeChangeEvent,sx.blah.discord.util.audio.events.VolumeChangeEvent,L12272,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\events\VolumeChangeEvent.java,25,1,52,2,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,4,0.75,0.481481,13,13,3,1,0.481481,13,2,2,0,0,1,14,28,4,4,2,2,3,0,3,0,6,5,0,6,0,14,28,4,4,2,2,3,0,3,0,6,5,0,6,0,0,0,3,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
discord4j,L11973,MultiProcessor,sx.blah.discord.util.audio.processors.MultiProcessor,L12390,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\processors\MultiProcessor.java,33,1,163,2,0,0,0,0,0,0,0,0,1,1,1,16,4,1,3,5,20,0.533333,0.382609,44,44,8,7,0.382609,44,2,2,0,0,1,71,131,3,2,3,2,15,0,14,1,15,28,0,14,1,71,131,3,2,3,2,15,0,14,1,15,28,0,14,1,0,0,17,0,12,0,0,0,0,0,0,0,17,0,0,0,12,0,0,0,0,
discord4j,L11978,PauseableProcessor,sx.blah.discord.util.audio.processors.PauseableProcessor,L12390,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\processors\PauseableProcessor.java,28,1,79,2,0,0,0,0,0,0,0,0,1,1,1,9,3,1,2,4,11,0.375,0.276596,13,13,3,5,0.276596,13,2,2,0,0,1,34,52,2,2,2,2,7,0,7,2,7,10,0,7,2,34,52,2,2,2,2,7,0,7,2,7,10,0,7,2,0,0,11,0,2,0,0,0,0,0,0,0,11,0,1,0,0,1,0,0,0,
discord4j,L12473,VolumeProcessor,sx.blah.discord.util.audio.processors.VolumeProcessor,L12390,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\processors\VolumeProcessor.java,34,1,99,2,0,0,0,0,0,0,0,0,1,2,2,11,6,0,0,6,13,0.375,0.233333,14,14,3,5,0.233333,14,2,2,0,0,1,46,66,3,3,3,3,7,0,7,2,7,18,0,7,2,46,66,3,3,3,3,7,0,7,2,7,18,0,7,2,0,0,13,0,1,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,
discord4j,L12238,AudioInputStreamProvider,sx.blah.discord.util.audio.providers.AudioInputStreamProvider,L12493,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\providers\AudioInputStreamProvider.java,33,1,88,2,0,0,0,0,0,0,0,0,1,2,2,10,6,4,5,1,7,0.285714,0.156863,8,8,2,5,0.156863,8,1,1,2,2,1,43,56,2,3,2,3,6,0,6,0,6,17,0,6,0,43,56,2,3,2,3,6,0,6,0,6,17,0,6,0,0,0,13,0,1,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,
discord4j,L12081,FileProvider,sx.blah.discord.util.audio.providers.FileProvider,L12493,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\providers\FileProvider.java,30,1,43,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,4,0.333333,0.266667,4,4,1,2,0.266667,4,2,2,0,0,1,11,14,2,3,0,0,3,0,2,0,9,3,0,8,0,11,14,2,3,0,0,3,0,2,0,9,3,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,
discord4j,L12528,GlobalProvider,sx.blah.discord.util.audio.providers.GlobalProvider,L12493,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\providers\GlobalProvider.java,30,1,107,2,0,0,0,0,0,0,0,0,3,1,1,10,4,0,0,1,10,0.555556,0.361111,26,24,5,4,0.361111,26,1,1,0,0,1,46,78,6,4,6,4,9,0,8,1,9,12,0,8,1,46,78,6,4,6,4,9,0,8,1,9,12,0,8,1,0,0,11,0,5,0,0,2,1,0,0,1,9,0,2,0,0,0,0,1,0,
discord4j,L12577,ProviderQueue,sx.blah.discord.util.audio.providers.ProviderQueue,L12493,L103,C:\Users\domco\Desktop\DP\repos\Discord4J\src\main\java\sx\blah\discord\util\audio\providers\ProviderQueue.java,32,1,158,2,0,0,0,0,0,0,0,0,1,2,2,20,3,0,0,4,18,0.571429,0.408696,47,45,8,6,0.408696,47,1,1,0,0,1,68,127,1,2,1,2,14,0,13,0,14,28,0,13,0,68,127,1,2,1,2,14,0,13,0,14,28,0,13,0,0,0,15,0,13,0,0,1,0,0,0,0,15,1,0,0,11,0,0,0,0,
